BFA-RO4,BGA-RO4,BFA-RO1,BGA-RO1,BGA-RO2,BGA-RO3,BFA-RO2,BFA-RO3,◊Ó”≈÷µ
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
0,105603,0,105415,105525,105590,0,0,105780
